Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
1008,0,2015,42000,1,1,0,411,136,240,5.0,3.6
1731,4,2011,86000,1,1,0,26,112,120,7.0,11.5
1008,0,2015,42150,1,1,0,411,136,240,5.0,3.6
529,10,2015,30158,4,1,0,317,139,252,5.0,3.05
301,1,2011,47000,1,1,2,365,37,350,5.0,6.0
1816,0,2013,39000,4,1,0,170,11,299,5.0,3.75
1816,3,2016,32125,4,1,0,163,12,299,5.0,6.17
1182,3,2017,58829,1,1,0,376,14,342,5.0,9.05
391,3,2013,67559,4,1,0,268,11,338,5.0,4.05
1140,10,2013,55000,4,1,0,208,15,333,5.0,4.25
1002,8,2018,30000,4,1,0,360,144,279,5.0,3.75
520,9,2016,28000,4,0,0,65,42,48,5.0,11.85
257,7,2016,31826,1,1,0,349,37,349,5.0,8.24
1161,5,2016,64000,1,1,0,217,14,371,5.0,5.99
408,6,2008,100009,4,1,2,68,65,78,5.0,6.5
801,3,2019,17201,1,0,0,49,74,146,7.0,58.91
924,4,2014,74345,1,1,0,131,74,75,7.0,8.0
1817,7,2015,58134,4,1,0,170,11,299,5.0,4.64
700,7,2010,30566,4,0,0,263,10,312,5.0,3.32
698,2,2012,55231,4,1,2,291,10,310,5.0,2.78
176,7,2016,67774,1,0,0,121,66,109,5.0,8.95
1271,9,2013,50319,4,0,0,38,63,138,5.0,21.95
609,0,2013,45000,4,1,0,31,80,65,5.0,7.9
1316,8,2007,43627,4,0,0,33,50,144,5.0,29.0
1825,8,2013,45000,1,1,0,340,12,296,5.0,3.25
449,9,2014,10500,4,1,0,203,36,41,5.0,5.9
1182,3,2017,21789,1,1,0,376,14,342,5.0,9.88
542,3,2019,21134,4,1,0,246,10,317,5.0,8.78
1632,8,2011,90000,1,1,2,90,74,72,7.0,2.75
1388,7,2014,51553,1,1,0,331,29,330,5.0,5.98
89,4,2011,31000,4,0,0,10,92,171,5.0,31.0
1676,4,2011,67422,4,1,2,109,52,68,5.0,3.55
633,7,2015,60519,1,1,0,344,39,59,5.0,6.24
1137,8,2009,34000,1,1,0,265,14,296,5.0,2.19
1045,5,2013,68434,1,1,0,413,14,294,5.0,5.5
965,10,2014,17000,4,1,0,374,144,282,5.0,2.1
787,3,2011,43686,4,0,0,7,130,245,4.0,50.66
1307,8,2012,22000,1,0,0,123,70,119,5.0,14.0
650,9,2013,79225,1,1,0,339,39,56,5.0,5.5
162,10,2007,63000,4,1,3,96,46,3,5.0,1.2
1168,5,2014,61922,4,1,0,294,10,315,5.0,5.3
630,2,2015,85000,1,1,0,371,39,56,5.0,6.3
1291,7,2017,26192,1,0,0,221,70,115,5.0,40.47
1736,4,2013,65000,1,1,0,65,112,116,7.0,16.1
51,4,2014,44999,1,0,0,56,58,112,5.0,25.0
76,9,2008,81308,1,0,2,72,64,119,5.0,7.95
952,4,2016,35000,4,1,0,381,137,241,5.0,2.65
960,3,2012,65349,4,1,0,312,144,282,5.0,2.81
6,5,2012,80000,4,0,0,145,52,113,5.0,17.5
1170,9,2012,61000,4,1,0,161,10,331,5.0,3.3
1207,7,2019,31817,4,1,0,346,144,279,5.0,5.34
1515,5,2016,41000,1,1,0,320,37,12,5.0,8.5
484,7,2010,82606,4,1,2,156,11,350,5.0,2.69
917,0,2015,52000,1,1,0,156,74,75,7.0,11.5
1095,3,2011,50318,4,1,0,241,10,334,5.0,4.06
1293,5,2016,50000,1,0,0,221,70,164,5.0,49.0
1534,1,2012,72000,1,1,0,297,46,11,5.0,4.6
569,4,2015,63776,1,1,0,372,3,288,5.0,3.96
544,9,2015,28133,4,1,0,246,10,317,5.0,5.6
1662,8,2017,45000,1,1,0,355,14,299,5.0,3.75
760,6,2015,55697,1,1,0,347,25,345,5.0,5.5
1535,4,2012,62000,1,1,2,297,46,11,5.0,3.0
219,9,2011,48000,4,1,0,156,20,350,5.0,3.0
1167,10,2010,90246,4,1,0,161,15,341,5.0,2.95
1568,5,2015,80500,1,1,0,384,25,286,5.0,2.45
1322,10,2012,119000,1,0,0,123,70,119,5.0,13.99
1294,1,2016,28541,1,0,0,28,113,190,5.0,60.75
608,8,2008,45500,4,1,2,0,2,371,5.0,1.17
429,2,2012,41000,4,1,2,180,36,37,5.0,4.5
758,9,2010,58000,4,1,2,241,10,312,5.0,2.5
1736,2,2015,99000,1,1,0,65,112,116,7.0,20.5
574,4,2014,31200,4,1,0,253,10,318,5.0,3.9
1801,2,2009,85000,1,1,2,127,54,16,5.0,3.5
249,5,2016,60924,4,0,0,144,38,28,5.0,8.3
532,2,2012,45000,4,1,0,317,139,252,5.0,2.5
1385,8,2011,44000,4,0,0,260,11,304,5.0,2.65
474,7,2016,30534,4,0,0,254,12,344,5.0,7.42
1819,7,2016,46399,4,1,0,170,11,299,5.0,4.63
970,8,2008,42000,4,1,0,278,137,239,5.0,1.09
633,4,2011,67000,1,1,0,344,39,59,5.0,3.8
1251,9,2013,58000,1,0,0,1,72,119,5.0,15.75
1665,3,2015,27000,4,1,0,210,7,344,5.0,5.27
393,9,2012,39566,4,1,2,237,11,338,5.0,2.75
489,2,2016,14980,1,1,0,408,37,365,5.0,7.4
966,6,2017,18491,4,0,0,374,144,282,5.0,3.9
1234,6,2000,90000,4,1,2,201,142,263,5.0,0.7
765,10,2015,118211,1,1,0,347,25,345,5.0,5.9
1108,3,2016,63316,1,1,0,349,46,42,5.0,9.58
1257,4,2014,42000,1,0,0,97,70,165,5.0,24.95
180,7,2015,25648,4,1,0,86,26,367,7.0,4.29
1255,4,2011,67612,1,0,2,97,70,165,5.0,11.5
919,9,2016,33000,1,1,0,156,74,75,7.0,9.65
704,9,2015,20000,4,1,0,291,10,310,5.0,3.75
547,10,2007,143000,4,1,2,96,17,322,5.0,1.1
60,3,2014,118218,1,0,0,40,110,184,7.0,31.41
887,10,2012,99000,1,1,3,39,74,45,8.0,6.0
472,10,2016,22700,4,1,0,248,12,344,5.0,5.55
1637,6,2017,28000,1,1,0,91,74,72,7.0,10.91
921,8,2014,62000,1,1,0,131,74,75,7.0,7.25
1823,5,2012,107023,1,1,0,340,12,296,5.0,3.9
1144,4,2012,71082,1,1,0,265,14,296,5.0,3.95
40,9,2013,60000,1,0,0,148,58,123,5.0,22.0
1009,4,2014,21701,4,1,0,360,144,279,5.0,3.38
430,9,2011,56000,4,1,0,180,36,37,5.0,3.45
718,4,2016,32450,4,1,0,246,10,316,5.0,5.75
1459,6,2016,12500,4,1,0,387,138,248,5.0,2.75
1242,7,2019,20483,1,0,0,221,70,67,5.0,30.3
257,5,2014,45800,1,1,0,349,37,349,5.0,7.5
750,3,2015,35441,4,1,0,246,10,316,5.0,6.87
1767,1,2015,86398,1,1,0,64,89,1,7.0,15.2
1388,2,2012,150000,1,1,0,331,29,330,5.0,3.5
1160,5,2014,89000,1,1,0,388,14,299,5.0,5.85
950,5,2010,68375,4,1,0,254,144,276,5.0,2.5
1174,10,2013,52000,4,1,0,246,10,333,5.0,3.95
1242,6,2017,39000,1,0,0,221,70,67,5.0,27.0
1066,1,2014,68000,4,1,2,157,21,358,7.0,6.75
1196,6,2007,71000,4,1,2,253,144,282,5.0,1.5
1825,5,2012,72003,1,1,0,340,12,296,5.0,3.9
258,5,2014,135670,1,1,0,349,37,349,5.0,6.55
438,7,2017,65850,1,1,0,386,37,365,5.0,9.44
1681,3,2015,53920,4,1,0,99,52,70,5.0,10.77
924,0,2014,58000,1,1,0,131,74,75,7.0,7.5
954,8,2016,4000,4,1,0,381,137,241,5.0,3.0
115,2,2010,58000,1,0,0,245,114,198,5.0,11.75
526,7,2016,29832,4,1,0,317,139,252,5.0,3.29
1135,2,2016,71156,1,1,0,402,14,299,5.0,6.5
999,4,2015,64687,0,1,0,415,144,262,5.0,3.8
7,5,2011,54000,1,0,0,174,58,83,5.0,18.0
1548,1,2009,75000,4,0,2,86,52,98,5.0,4.95
1667,7,2015,39208,4,1,0,210,7,344,5.0,4.52
231,8,2014,41000,1,1,0,188,73,74,7.0,8.0
460,3,2013,38622,4,1,0,203,36,41,5.0,6.26
1392,2,2016,18000,4,1,0,184,37,363,5.0,7.5
1118,4,2012,52000,4,1,0,161,146,372,5.278735151413753,3.65
1856,9,2011,45000,4,0,0,103,46,13,5.0,3.35
639,9,2014,48656,4,0,0,149,42,48,5.0,5.5
648,1,2012,79000,1,0,0,339,39,56,5.0,5.25
11,1,2012,88000,1,0,0,174,58,75,5.0,16.25
1111,4,2009,92000,4,1,0,142,40,10,5.0,2.7
264,2,2019,9000,1,0,0,52,75,100,7.0,32.9
1152,3,2008,50121,4,1,0,294,10,325,5.0,3.41
569,5,2014,79000,1,1,0,372,3,288,5.0,4.15
1821,5,2014,46000,1,1,2,288,37,347,5.0,5.9
1266,10,2012,100000,4,0,0,1,91,97,5.0,11.5
750,8,2015,41000,4,1,0,246,10,316,5.0,4.75
966,2,2015,25000,4,0,0,374,144,282,5.0,3.5
1059,10,2014,71899,1,1,0,308,14,346,7.0,7.25
1005,9,2016,7100,4,0,0,360,144,279,5.0,4.35
1456,3,2018,38171,4,0,2,346,145,278,5.0,4.99
887,1,2013,70359,1,1,0,39,74,45,8.0,7.65
1753,2,2011,200000,1,1,0,56,89,3,7.0,9.0
1824,2,2017,26969,1,1,0,340,12,296,5.0,6.9
330,2,2011,56500,1,1,0,287,26,283,5.0,2.9
1406,8,2014,40000,1,1,0,295,29,327,5.0,5.75
230,8,2014,41000,1,1,0,188,77,73,7.0,8.0
1454,7,2017,53105,4,0,0,346,145,278,5.0,4.41
1517,9,2013,23000,1,1,0,320,37,12,5.0,4.95
914,5,2016,80999,1,0,0,156,74,75,7.0,14.4
329,2,2012,82000,1,1,0,287,26,284,5.0,2.95
833,3,2017,68557,1,1,0,154,95,266,7.0,8.14
1840,5,2016,34000,1,1,0,303,37,25,5.0,8.45
1764,10,2015,77000,1,1,0,64,89,0,8.0,12.5
924,9,2012,48000,1,1,0,131,74,75,7.0,6.5
261,3,2015,28232,4,1,2,150,38,27,5.0,7.72
1806,2,2011,110000,1,0,0,185,58,72,5.0,8.0
1631,2,2009,120000,1,1,2,90,74,68,7.0,3.0
90,9,2013,49000,1,0,0,425,114,185,4.0,29.0
1817,8,2014,22000,4,1,0,170,11,299,5.0,4.11
762,3,2015,14925,4,1,0,241,10,322,5.0,5.37
1064,9,2013,75000,1,1,0,308,14,347,7.0,6.55
450,2,2015,23000,4,1,0,203,36,41,5.0,7.0
419,9,2014,57000,4,1,0,188,36,42,5.0,5.48
1809,7,2013,76718,1,0,0,185,58,70,5.0,6.51
378,10,2016,138000,1,1,0,395,37,365,5.0,5.15
924,5,2013,140000,1,1,2,131,74,75,7.0,9.0
1698,9,2008,110000,4,0,2,109,52,72,5.0,2.75
604,10,2005,126000,4,1,2,188,2,371,5.0,1.2
74,1,2012,73000,1,0,0,348,64,150,5.0,12.5
240,7,2017,63423,1,1,0,356,37,368,5.0,7.69
755,7,2013,62132,4,1,0,241,10,321,5.0,4.57
418,9,2013,51000,4,0,0,180,36,42,5.0,4.5
1091,5,2015,75000,1,1,0,362,14,297,5.0,4.9
692,8,2008,55410,4,1,0,281,2,284,5.0,1.65
192,9,2015,41000,4,1,0,232,12,319,5.0,3.25
635,2,2012,45000,1,1,0,344,39,59,5.0,6.25
515,7,2018,53322,4,1,0,150,42,48,5.0,12.13
192,6,2013,48000,4,1,0,232,12,319,5.0,3.25
48,5,2013,72000,1,0,0,95,58,122,5.0,29.0
424,7,2013,50266,4,1,0,188,36,42,5.0,5.53
241,5,2017,21800,4,1,0,188,36,49,5.0,8.75
58,1,2014,45000,1,0,2,40,110,184,7.0,37.9
698,4,2010,62000,4,1,0,291,10,310,5.0,2.4
710,2,2014,41681,4,1,0,188,10,312,5.0,4.55
1127,4,2011,69313,4,1,2,208,10,333,5.0,2.65
1578,10,2017,49000,1,1,2,384,25,286,5.0,1.6
104,3,2012,40471,1,0,2,163,114,178,5.0,25.72
1159,0,2013,60000,1,1,0,354,14,299,5.0,4.15
337,6,2018,1001,4,1,0,254,8,360,5.0,7.23
665,1,2008,38000,4,1,2,89,47,8,5.0,2.6
78,9,2008,66000,1,0,2,159,64,137,5.0,7.25
1751,7,2017,33901,1,1,0,56,89,3,8.0,14.29
1327,5,2011,57000,1,0,2,125,70,167,5.0,17.25
534,10,2013,170000,1,1,0,347,39,56,5.0,7.5
1096,5,2014,60000,1,1,0,362,14,297,5.0,4.35
1185,10,2016,85000,1,1,0,376,14,342,5.0,8.9
678,8,2016,146000,4,1,2,258,10,318,5.0,3.5
437,8,2014,56002,1,1,0,397,37,365,5.0,6.1
1459,9,2016,8554,4,1,0,387,138,248,5.0,3.2
1708,6,2014,62322,1,1,0,367,19,281,5.0,4.9
965,7,2015,37929,4,1,0,374,144,282,5.0,3.69
1646,2,2016,5400,4,1,0,370,12,329,5.0,3.98
725,8,2013,60000,1,1,0,338,25,350,5.0,2.95
7,7,2014,55730,1,0,0,174,58,83,5.0,15.21
1159,5,2015,62000,1,1,0,413,14,299,5.0,6.3
1788,7,2017,14576,4,1,0,188,11,294,5.0,6.69
383,9,2017,17000,4,0,0,156,36,41,7.0,9.5
747,9,2009,28000,4,1,0,188,10,312,5.0,2.65
581,0,2012,58200,1,1,0,114,76,155,7.0,7.5
417,1,2002,53000,4,1,2,0,146,372,5.278735151413753,1.85
1015,7,2018,12278,4,0,0,360,144,279,5.0,5.63
513,3,2018,17665,4,1,0,150,42,48,5.0,11.78
1569,5,2004,200000,1,1,2,220,25,246,5.0,0.85
1855,9,2011,55893,4,1,0,128,46,13,5.0,3.35
1003,7,2015,60586,4,1,0,360,144,279,5.0,4.11
1245,0,2015,13500,1,0,0,221,70,67,5.0,25.51
956,6,2017,30000,4,1,0,351,137,241,5.0,3.1
270,4,2018,12000,1,0,0,11,120,156,7.0,33.5
1666,8,2017,65000,4,1,0,210,7,344,5.0,4.8
1843,8,2014,38000,4,1,0,160,46,11,5.0,3.49
1066,9,2012,25000,4,1,2,208,21,351,7.0,5.15
1301,9,2011,100000,1,0,0,91,113,173,5.0,14.41
1817,9,2014,13710,4,1,0,163,12,299,5.0,4.75
1733,6,2015,100000,1,0,0,50,112,116,7.0,19.0
1003,5,2017,17000,4,1,0,360,144,279,5.0,4.9
75,2,2008,89000,1,0,2,159,64,137,4.0,6.3
434,6,2006,100173,4,1,2,182,36,0,5.0,2.4
1356,10,2009,97000,4,1,0,70,67,34,5.0,3.0
1463,4,2016,40190,4,1,0,225,11,301,5.0,4.25
1821,5,2016,29647,1,1,0,288,37,340,5.0,6.3
990,7,2018,43639,4,1,0,317,144,0,5.0,8.15
694,7,2012,37333,4,1,0,291,10,310,5.0,3.22
718,7,2018,48407,4,1,0,246,10,316,5.0,7.65
155,4,2011,25000,4,0,0,5,111,208,2.0,30.0
706,10,2010,72400,4,1,2,291,10,310,5.0,2.3
1354,4,2012,18000,4,0,0,84,46,137,4.0,22.0
394,10,2012,65167,4,1,0,268,11,338,5.0,3.28
1036,7,2016,25418,4,1,0,307,21,352,5.0,7.09
1144,3,2013,38995,1,1,0,265,14,296,5.0,6.46
1823,2,2012,60000,1,1,0,340,12,296,5.0,4.0
135,4,2011,72000,1,0,0,190,64,142,5.0,11.0
58,3,2016,31075,1,0,2,40,110,184,7.0,49.79
306,8,2015,4311,1,1,0,396,37,369,5.0,4.8
93,1,2017,21000,1,0,0,335,64,150,5.0,35.0
1301,1,2011,54000,1,0,0,91,113,173,5.0,21.99
1194,9,2007,50000,4,1,2,201,1,270,5.0,1.1
995,4,2018,13000,4,1,0,327,10,324,5.0,6.6
1046,10,2013,74000,4,1,0,339,10,315,5.0,4.5
164,10,2009,75000,4,1,2,117,4,305,5.0,1.0
1821,2,2017,25000,1,1,0,288,37,340,5.0,6.9
810,5,2012,139000,1,0,0,0,74,36,5.0,16.75
56,9,2015,52000,1,0,0,95,58,122,5.0,25.49
35,2,2015,20000,1,0,0,243,58,147,5.0,35.5
555,7,2018,32663,1,1,0,372,6,298,5.0,6.28
887,4,2012,76777,1,1,2,39,74,45,8.0,4.88
1560,5,2016,100303,1,1,0,355,14,299,5.0,3.7
529,7,2015,43993,4,1,0,317,139,252,5.0,3.45
885,7,2016,72118,1,1,0,139,74,45,8.0,10.23
353,1,2010,83000,4,0,2,17,79,79,5.0,6.5
1817,9,2016,7523,4,1,0,163,12,299,5.0,6.15
1051,9,2014,34670,4,1,0,131,9,292,7.0,2.9
571,0,2016,30000,1,1,0,372,3,288,5.0,5.5
270,2,2017,17000,1,0,0,11,120,156,7.0,31.0
555,4,2015,59261,1,1,0,372,6,298,5.0,4.25
1159,7,2016,65210,1,1,0,354,14,299,5.0,5.48
711,1,2016,19000,4,1,0,246,10,316,5.0,7.25
1140,5,2012,50000,4,1,0,208,15,333,5.0,3.0
79,5,2015,47000,1,0,0,348,64,150,5.0,29.5
433,9,2007,75000,4,1,2,214,36,309,5.0,1.49
707,10,2013,54534,4,0,0,184,10,310,5.0,3.65
263,0,2018,13000,1,1,0,356,37,368,5.0,10.9
1013,1,2015,48808,4,1,0,360,144,279,5.0,4.3
1059,10,2012,63001,1,1,2,308,14,346,7.0,6.11
1760,5,2015,64771,1,1,0,56,89,3,8.0,15.5
449,9,2016,34634,4,1,0,217,36,41,5.0,6.9
1138,1,2012,69242,4,1,0,258,10,333,5.0,4.69
1090,7,2011,33292,4,1,0,241,10,334,5.0,3.19
766,10,2012,55000,4,0,2,127,25,365,5.0,3.75
745,10,2019,1000,4,1,0,196,10,317,5.0,8.6
413,2,2011,80000,4,1,2,188,36,42,5.0,3.85
379,3,2019,16573,4,1,0,217,11,335,5.0,9.31
463,10,2008,152633,4,0,0,60,53,61,5.0,3.0
759,1,2015,53000,4,1,0,246,10,316,5.0,5.5
511,5,2017,50129,1,1,0,275,39,56,5.0,13.3
42,5,2013,63716,1,0,0,148,58,123,5.0,23.0
952,9,2018,11000,4,1,0,381,137,241,5.0,3.35
132,2,2012,115000,1,0,3,129,64,128,5.0,10.0
694,4,2013,63265,4,1,0,291,10,310,5.0,2.95
1794,10,2016,20000,1,1,0,332,37,26,5.0,6.75
1832,10,2010,79000,4,1,3,170,11,296,5.0,2.44
1030,9,2015,41000,4,1,0,307,21,351,5.0,5.85
1828,7,2015,26323,4,0,0,198,10,11,5.0,7.4
667,10,2016,76000,1,1,0,377,3,290,5.0,3.8
464,5,2008,69972,4,1,0,81,53,61,5.0,3.8
433,8,2008,69000,4,1,0,214,36,309,5.0,2.7
833,6,2016,65000,1,1,0,154,95,266,7.0,7.21
450,5,2016,29512,4,1,0,203,36,41,5.0,7.9
674,8,2017,51000,1,1,0,390,6,298,5.0,4.2
1432,9,2014,58003,1,1,0,255,29,22,5.0,5.75
947,5,2013,56500,4,0,0,186,144,276,5.0,3.45
8,1,2014,29063,1,0,0,194,58,123,5.0,25.75
924,3,2018,46811,1,1,0,156,74,75,7.0,16.59
1464,3,2014,31897,4,1,0,225,11,302,5.0,4.69
74,9,2009,52100,1,0,2,72,64,119,5.0,7.5
1771,5,2016,73000,1,1,0,85,83,85,7.0,16.5
419,8,2009,31423,4,1,0,188,36,42,5.0,1.99
1159,2,2014,75180,1,1,0,354,14,299,5.0,5.25
1438,9,2013,75000,1,1,2,274,29,22,5.0,5.4
1816,9,2014,15000,4,1,0,170,11,299,5.0,3.9
739,9,2015,12000,4,1,0,196,10,317,5.0,5.8
105,10,2014,32000,1,0,0,227,64,150,5.0,30.5
1129,5,2017,44504,1,1,0,364,14,299,5.0,5.6
1299,0,2012,66000,1,0,0,0,113,111,5.0,23.0
1147,6,2015,39437,1,1,0,413,14,299,5.0,5.15
624,3,2017,36931,1,0,0,256,39,56,5.0,9.48
1625,1,2016,17800,4,0,2,338,134,226,4.0,2.38
1132,5,2009,71346,4,1,0,208,15,333,5.0,3.8
753,4,2015,45000,4,1,2,246,10,316,5.0,5.5
716,5,2010,85155,4,1,0,188,10,312,5.0,3.55
1035,9,2015,48823,4,1,0,307,21,351,5.0,6.35
812,4,2015,37000,1,0,0,55,74,146,5.0,36.0
1595,5,2005,92000,1,1,2,161,27,288,5.0,1.1
1667,9,2014,36000,4,1,0,210,7,344,5.0,3.7
916,4,2016,24569,1,1,0,156,65,75,7.0,13.5
347,9,2008,95000,4,0,3,31,79,132,5.0,2.85
1623,3,2015,25811,4,1,2,390,134,227,4.0,2.13
538,0,2015,65000,1,1,0,349,39,56,5.0,7.75
1577,2,2017,100400,1,1,0,384,25,286,5.0,2.85
367,6,2014,76414,1,1,0,395,37,365,5.0,4.95
924,7,2012,82103,1,1,0,131,74,75,7.0,6.2
138,10,2013,98000,1,0,0,244,64,150,5.0,17.5
558,10,2010,45252,4,1,0,253,10,317,5.0,2.25
995,4,2017,10300,4,1,0,327,10,324,5.0,6.75
627,7,2016,42024,1,0,0,256,39,56,5.0,9.73
1059,7,2018,51236,1,1,0,392,14,343,7.0,8.49
1354,9,2013,52000,4,0,0,84,46,137,4.0,25.0
1096,3,2015,42894,1,1,0,362,14,297,5.0,5.59
1491,9,2011,68000,1,0,0,143,54,18,5.0,4.8
258,4,2014,69000,1,1,0,349,37,349,5.0,5.45
737,10,2017,10000,4,1,0,246,10,316,5.0,6.5
389,2,2015,16000,4,1,0,268,11,338,5.0,4.35
367,8,2013,46992,1,1,0,395,37,365,5.0,3.75
95,10,2010,170000,1,0,3,239,64,128,5.0,12.0
58,4,2014,58000,1,0,0,40,110,184,7.0,32.0
569,6,2015,50000,1,1,2,372,3,288,5.0,4.0
1378,8,2011,39010,1,1,0,359,29,268,5.0,2.6
577,6,2016,26946,4,1,0,253,10,318,5.0,4.45
528,10,2015,28700,4,1,0,317,139,252,5.0,2.6
1329,2,2011,60000,4,0,0,33,50,144,5.0,16.0
813,4,2014,38999,1,0,0,55,74,146,5.0,32.5
901,9,2016,39000,1,0,0,18,98,142,7.0,13.85
1020,3,2018,7784,4,1,0,307,21,351,5.0,8.76
1331,7,2014,45710,4,0,0,36,123,203,7.0,23.68
1040,2,2017,42000,4,0,0,339,10,315,5.0,5.5
1434,8,2013,57000,1,1,0,255,29,22,5.0,4.99
633,2,2013,85350,1,1,2,344,39,59,5.0,5.7
1684,3,2016,82725,4,0,0,99,52,70,5.0,11.99
94,9,2016,19000,1,0,2,335,64,150,5.0,29.99
251,2,2018,13900,4,1,0,252,38,28,5.0,9.5
1160,5,2014,108000,1,1,0,388,14,299,5.0,5.5
582,1,2016,36000,1,0,0,32,76,155,7.0,23.0
1572,5,2013,62188,1,1,0,197,25,249,5.0,2.95
571,7,2015,58397,1,1,0,372,3,288,5.0,4.9
601,2,2006,85000,4,1,3,0,2,371,5.0,1.3
1209,4,2016,30000,4,0,0,346,144,278,5.0,4.25
917,7,2018,29907,1,1,0,156,74,75,7.0,16.36
7,8,2009,46000,1,0,0,174,58,83,5.0,9.95
1848,1,2012,65000,1,1,0,299,46,13,5.0,5.5
1185,4,2016,22000,1,1,0,376,14,342,5.0,8.25
1227,2,2002,99024,4,1,0,201,142,263,5.0,0.95
691,7,2016,34952,4,1,0,281,2,284,5.0,4.01
498,7,2019,13913,4,1,0,208,12,344,5.0,8.2
438,2,2014,71000,1,1,2,386,37,365,5.0,6.2
1732,2,2012,97000,1,0,0,26,112,118,7.0,16.75
914,4,2017,21000,1,0,0,156,74,75,7.0,16.5
278,9,2007,116000,1,1,3,10,94,371,7.0,3.75
330,8,2012,110438,1,1,0,287,26,284,5.0,3.5
474,3,2017,66507,4,0,2,254,12,344,5.0,5.43
270,3,2017,54650,1,0,0,11,120,156,7.0,30.35
1397,5,2014,32000,4,0,0,223,37,370,5.0,7.99
1496,3,2011,75378,1,1,0,248,54,275,5.0,3.59
167,2,2012,82697,1,1,0,391,140,259,5.0,1.9
1674,2,2009,135000,4,0,0,41,82,110,5.0,4.7
1434,2,2012,149000,1,1,0,255,29,22,5.0,7.25
1287,7,2016,26212,1,0,0,221,70,67,5.0,24.46
1668,10,2014,23500,4,1,2,210,7,344,5.0,3.9
714,3,2013,56127,4,1,0,241,10,312,5.0,5.15
1210,9,2015,26000,4,0,0,329,10,315,5.0,3.65
674,8,2016,26000,1,1,0,390,6,298,5.0,5.0
419,8,2009,42000,4,1,0,188,36,42,5.0,2.3
503,10,2001,130000,4,1,2,72,34,359,5.0,0.75
666,7,2009,137148,4,1,2,89,47,8,5.0,1.85
334,8,2010,114703,4,1,0,143,9,288,5.0,1.8
367,7,2014,97439,1,1,0,395,37,365,5.0,4.41
1193,2,2006,40000,4,1,0,253,144,282,5.0,2.0
1160,5,2014,81609,1,1,0,217,14,371,5.0,5.55
1279,1,2014,28000,1,0,0,65,113,193,5.0,31.75
32,1,2015,37500,1,0,0,213,58,123,5.0,32.0
1335,5,2010,37000,1,0,0,81,113,205,5.0,21.0
1130,0,2010,83000,1,1,0,265,14,296,5.0,2.75
1702,3,2005,79012,4,1,0,77,49,55,5.0,2.64
878,7,2018,27395,1,1,0,139,74,45,7.0,14.19
1207,6,2017,35362,4,1,0,346,144,279,5.0,3.85
1736,4,2014,117000,1,1,0,65,112,116,7.0,15.5
1220,9,2010,23000,4,1,0,232,1,270,5.0,1.9
1615,7,2014,59508,4,1,0,390,134,226,4.0,1.26
758,2,2009,69000,4,1,2,241,10,312,5.0,2.4
74,1,2010,58000,1,0,0,348,64,150,5.0,11.5
921,6,2014,88511,1,1,0,156,74,75,7.0,8.25
1851,10,2011,66000,4,1,0,150,46,16,5.0,2.75
1471,4,2009,65000,4,1,2,208,11,288,5.0,1.4
1623,3,2015,30676,4,1,0,390,134,227,4.0,2.9
326,2,2011,76000,1,1,0,287,26,283,5.0,2.4
1850,10,2013,23627,4,0,0,120,46,16,5.0,4.75
820,7,2018,52827,1,0,0,55,74,146,5.0,44.76
436,7,2015,64465,1,1,0,397,37,365,5.0,6.22
1456,2,2018,14000,4,0,0,346,145,278,5.0,4.5
565,9,2015,26000,4,1,0,253,10,318,5.0,4.25
176,5,2011,78203,1,0,0,226,63,86,4.0,5.5
719,9,2017,27000,1,1,0,347,25,345,5.0,6.95
966,3,2018,31919,4,0,0,374,144,282,5.0,4.56
516,3,2016,47392,1,1,0,297,39,56,5.0,13.82
380,9,2016,17362,4,1,0,224,11,335,5.0,5.65
743,7,2016,49716,1,1,0,321,25,345,5.0,6.2
1003,4,2014,48000,4,1,0,360,144,279,5.0,3.25
7,8,2009,46000,1,0,0,174,58,83,5.0,8.5
618,1,2016,79000,1,1,0,382,25,344,5.0,7.25
1451,10,2013,57000,1,1,0,337,29,309,5.0,4.61
1817,4,2016,29754,4,1,0,163,12,299,5.0,5.3
1594,0,2012,50123,1,1,0,188,27,288,5.0,1.9
704,7,2012,57184,4,1,0,291,10,310,5.0,3.09
128,9,2007,75000,1,0,2,169,114,193,5.0,9.5
510,9,2015,26000,1,0,0,189,39,56,5.0,12.65
574,4,2016,22129,4,1,0,253,10,318,5.0,4.25
1092,5,2011,127887,1,1,0,317,14,296,5.0,2.95
869,5,2006,92000,1,1,0,7,74,45,8.0,3.45
691,5,2011,60634,4,1,0,281,2,284,5.0,3.3
1639,5,2014,90000,1,1,0,91,74,72,7.0,8.0
466,8,2009,59000,4,1,0,81,53,61,5.0,2.71
1224,5,2012,59293,4,1,0,232,144,282,5.0,2.7
1135,9,2012,80753,1,1,2,364,14,299,5.0,4.5
1736,4,2015,40000,1,1,2,65,112,116,7.0,18.75
1159,10,2014,103000,1,1,2,413,14,299,5.0,5.25
1189,5,2012,72389,3,1,0,399,144,261,5.0,3.2
1043,10,2017,48000,1,1,0,413,14,294,5.0,6.0
564,8,2014,41000,4,1,0,253,10,318,5.0,3.14
1458,6,2016,26000,4,1,0,387,138,248,5.0,2.55
1588,6,2012,30000,4,1,2,145,7,271,5.0,2.3
